Ref_Date,Geo,Level,Stats,Vector,Coordinate,Value
2010,Manitoba,College,Married or living common-law percent,v88836671,8.1.12,60
2000,Manitoba,College,With dependent children percent,v88836672,8.1.13,32
2005,Manitoba,College,With dependent children percent,v88836672,8.1.13,24
2010,Manitoba,College,With dependent children percent,v88836672,8.1.13,39
2000,Manitoba,College,With previous postsecondary education percent,v88836673,8.1.14,31
2005,Manitoba,College,With previous postsecondary education percent,v88836673,8.1.14,54
2010,Manitoba,College,With previous postsecondary education percent,v88836673,8.1.14,40
2000,Manitoba,Bachelors,Number of graduates,v88836674,8.2.1,1100
2005,Manitoba,Bachelors,Number of graduates,v88836674,8.2.1,1200
2010,Manitoba,Bachelors,Number of graduates,v88836674,8.2.1,800
2000,Manitoba,Bachelors,Average debt owed at graduation dollars,v88836675,8.2.2,18800
2005,Manitoba,Bachelors,Average debt owed at graduation dollars,v88836675,8.2.2,16600
2010,Manitoba,Bachelors,Average debt owed at graduation dollars,v88836675,8.2.2,19600
2000,Manitoba,Bachelors,Large debt at graduation 25000 and over percent,v88836676,8.2.3,30
2005,Manitoba,Bachelors,Large debt at graduation 25000 and over percent,v88836676,8.2.3,22
2010,Manitoba,Bachelors,Large debt at graduation 25000 and over percent,v88836676,8.2.3,36
2000,Manitoba,Bachelors,Average debt owed at time of interview dollars,v88836677,8.2.4,13100
2005,Manitoba,Bachelors,Average debt owed at time of interview dollars,v88836677,8.2.4,10600
2010,Manitoba,Bachelors,Average debt owed at time of interview dollars,v88836677,8.2.4,9300
2000,Manitoba,Bachelors,Large debt at time of interview 25000 and over percent,v88836678,8.2.5,23
2005,Manitoba,Bachelors,Large debt at time of interview 25000 and over percent,v88836678,8.2.5,18
2010,Manitoba,Bachelors,Large debt at time of interview 25000 and over percent,v88836678,8.2.5,27
2000,Manitoba,Bachelors,Percentage of debt paid off at time of interview,v88836679,8.2.6,31
2005,Manitoba,Bachelors,Percentage of debt paid off at time of interview,v88836679,8.2.6,37
2010,Manitoba,Bachelors,Percentage of debt paid off at time of interview,v88836679,8.2.6,52
2000,Manitoba,Bachelors,Employed interview year percent,v88836680,8.2.7,94
2005,Manitoba,Bachelors,Employed interview year percent,v88836680,8.2.7,93
2010,Manitoba,Bachelors,Employed interview year percent,v88836680,8.2.7,93
2000,Manitoba,Bachelors,Without income year prior to interview percent,v88836681,8.2.8,4
2005,Manitoba,Bachelors,Without income year prior to interview percent,v88836681,8.2.8,
2010,Manitoba,Bachelors,Without income year prior to interview percent,v88836681,8.2.8,
2000,Manitoba,Bachelors,Average income  year prior to interview dollars,v88836682,8.2.9,31500
2005,Manitoba,Bachelors,Average income  year prior to interview dollars,v88836682,8.2.9,40600
2010,Manitoba,Bachelors,Average income  year prior to interview dollars,v88836682,8.2.9,49300
2000,Manitoba,Bachelors,Average age at graduation years,v88836683,8.2.10,26
2005,Manitoba,Bachelors,Average age at graduation years,v88836683,8.2.10,27
2010,Manitoba,Bachelors,Average age at graduation years,v88836683,8.2.10,27
2000,Manitoba,Bachelors,Median age at graduation years,v88836684,8.2.11,24
2005,Manitoba,Bachelors,Median age at graduation years,v88836684,8.2.11,25
2010,Manitoba,Bachelors,Median age at graduation years,v88836684,8.2.11,26
2000,Manitoba,Bachelors,Married or living common-law percent,v88836685,8.2.12,41
2005,Manitoba,Bachelors,Married or living common-law percent,v88836685,8.2.12,47
2010,Manitoba,Bachelors,Married or living common-law percent,v88836685,8.2.12,64
2000,Manitoba,Bachelors,With dependent children percent,v88836686,8.2.13,17
2005,Manitoba,Bachelors,With dependent children percent,v88836686,8.2.13,21
2010,Manitoba,Bachelors,With dependent children percent,v88836686,8.2.13,39
2000,Manitoba,Bachelors,With previous postsecondary education percent,v88836687,8.2.14,38
2005,Manitoba,Bachelors,With previous postsecondary education percent,v88836687,8.2.14,51
2010,Manitoba,Bachelors,With previous postsecondary education percent,v88836687,8.2.14,47
2000,Manitoba,Masters,Number of graduates,v88836688,8.3.1,100
2005,Manitoba,Masters,Number of graduates,v88836688,8.3.1,200
2010,Manitoba,Masters,Number of graduates,v88836688,8.3.1,100
2000,Manitoba,Masters,Average debt owed at graduation dollars,v88836689,8.3.2,18200
2005,Manitoba,Masters,Average debt owed at graduation dollars,v88836689,8.3.2,23600
2010,Manitoba,Masters,Average debt owed at graduation dollars,v88836689,8.3.2,21300
2000,Manitoba,Masters,Large debt at graduation 25000 and over percent,v88836690,8.3.3,26
2005,Manitoba,Masters,Large debt at graduation 25000 and over percent,v88836690,8.3.3,34
2010,Manitoba,Masters,Large debt at graduation 25000 and over percent,v88836690,8.3.3,41
2000,Manitoba,Masters,Average debt owed at time of interview dollars,v88836691,8.3.4,11700
2005,Manitoba,Masters,Average debt owed at time of interview dollars,v88836691,8.3.4,13800
2010,Manitoba,Masters,Average debt owed at time of interview dollars,v88836691,8.3.4,6800
2000,Manitoba,Masters,Large debt at time of interview 25000 and over percent,v88836692,8.3.5,23
2005,Manitoba,Masters,Large debt at time of interview 25000 and over percent,v88836692,8.3.5,30
2010,Manitoba,Masters,Large debt at time of interview 25000 and over percent,v88836692,8.3.5,
2000,Manitoba,Masters,Percentage of debt paid off at time of interview,v88836693,8.3.6,34
2005,Manitoba,Masters,Percentage of debt paid off at time of interview,v88836693,8.3.6,42
2010,Manitoba,Masters,Percentage of debt paid off at time of interview,v88836693,8.3.6,68
2000,Manitoba,Masters,Employed interview year percent,v88836694,8.3.7,99
2005,Manitoba,Masters,Employed interview year percent,v88836694,8.3.7,93
2010,Manitoba,Masters,Employed interview year percent,v88836694,8.3.7,83
2000,Manitoba,Masters,Without income year prior to interview percent,v88836695,8.3.8,
2005,Manitoba,Masters,Without income year prior to interview percent,v88836695,8.3.8,
2010,Manitoba,Masters,Without income year prior to interview percent,v88836695,8.3.8,
2000,Manitoba,Masters,Average income  year prior to interview dollars,v88836696,8.3.9,36300
2005,Manitoba,Masters,Average income  year prior to interview dollars,v88836696,8.3.9,48200
2010,Manitoba,Masters,Average income  year prior to interview dollars,v88836696,8.3.9,55400
2000,Manitoba,Masters,Average age at graduation years,v88836697,8.3.10,30
2005,Manitoba,Masters,Average age at graduation years,v88836697,8.3.10,29
2010,Manitoba,Masters,Average age at graduation years,v88836697,8.3.10,29
2000,Manitoba,Masters,Median age at graduation years,v88836698,8.3.11,29
2005,Manitoba,Masters,Median age at graduation years,v88836698,8.3.11,29
2010,Manitoba,Masters,Median age at graduation years,v88836698,8.3.11,28
2000,Manitoba,Masters,Married or living common-law percent,v88836699,8.3.12,56
2005,Manitoba,Masters,Married or living common-law percent,v88836699,8.3.12,53
2010,Manitoba,Masters,Married or living common-law percent,v88836699,8.3.12,72
2000,Manitoba,Masters,With dependent children percent,v88836700,8.3.13,20
2005,Manitoba,Masters,With dependent children percent,v88836700,8.3.13,29
2010,Manitoba,Masters,With dependent children percent,v88836700,8.3.13,41
2000,Manitoba,Masters,With previous postsecondary education percent,v88836701,8.3.14,90
2005,Manitoba,Masters,With previous postsecondary education percent,v88836701,8.3.14,97
2010,Manitoba,Masters,With previous postsecondary education percent,v88836701,8.3.14,100
2000,Manitoba,Doctorate,Number of graduates,v88836702,8.4.1,0
2005,Manitoba,Doctorate,Number of graduates,v88836702,8.4.1,0
2010,Manitoba,Doctorate,Number of graduates,v88836702,8.4.1,0
2000,Manitoba,Doctorate,Average debt owed at graduation dollars,v88836703,8.4.2,10800
2005,Manitoba,Doctorate,Average debt owed at graduation dollars,v88836703,8.4.2,20400
2010,Manitoba,Doctorate,Average debt owed at graduation dollars,v88836703,8.4.2,35000
2000,Manitoba,Doctorate,Large debt at graduation 25000 and over percent,v88836704,8.4.3,
2005,Manitoba,Doctorate,Large debt at graduation 25000 and over percent,v88836704,8.4.3,
2010,Manitoba,Doctorate,Large debt at graduation 25000 and over percent,v88836704,8.4.3,
2000,Manitoba,Doctorate,Average debt owed at time of interview dollars,v88836705,8.4.4,5100
2005,Manitoba,Doctorate,Average debt owed at time of interview dollars,v88836705,8.4.4,9100
2010,Manitoba,Doctorate,Average debt owed at time of interview dollars,v88836705,8.4.4,4300
2000,Manitoba,Doctorate,Large debt at time of interview 25000 and over percent,v88836706,8.4.5,
2005,Manitoba,Doctorate,Large debt at time of interview 25000 and over percent,v88836706,8.4.5,
2010,Manitoba,Doctorate,Large debt at time of interview 25000 and over percent,v88836706,8.4.5,
2000,Manitoba,Doctorate,Percentage of debt paid off at time of interview,v88836707,8.4.6,53
2005,Manitoba,Doctorate,Percentage of debt paid off at time of interview,v88836707,8.4.6,53
2010,Manitoba,Doctorate,Percentage of debt paid off at time of interview,v88836707,8.4.6,88
2000,Manitoba,Doctorate,Employed interview year percent,v88836708,8.4.7,100
2005,Manitoba,Doctorate,Employed interview year percent,v88836708,8.4.7,90
2010,Manitoba,Doctorate,Employed interview year percent,v88836708,8.4.7,100
2000,Manitoba,Doctorate,Without income year prior to interview percent,v88836709,8.4.8,
2005,Manitoba,Doctorate,Without income year prior to interview percent,v88836709,8.4.8,
2010,Manitoba,Doctorate,Without income year prior to interview percent,v88836709,8.4.8,
2000,Manitoba,Doctorate,Average income  year prior to interview dollars,v88836710,8.4.9,48400
2005,Manitoba,Doctorate,Average income  year prior to interview dollars,v88836710,8.4.9,59400
2010,Manitoba,Doctorate,Average income  year prior to interview dollars,v88836710,8.4.9,55900
2000,Manitoba,Doctorate,Average age at graduation years,v88836711,8.4.10,36
2005,Manitoba,Doctorate,Average age at graduation years,v88836711,8.4.10,34
2010,Manitoba,Doctorate,Average age at graduation years,v88836711,8.4.10,43
2000,Manitoba,Doctorate,Median age at graduation years,v88836712,8.4.11,36
2005,Manitoba,Doctorate,Median age at graduation years,v88836712,8.4.11,
2010,Manitoba,Doctorate,Median age at graduation years,v88836712,8.4.11,
2000,Manitoba,Doctorate,Married or living common-law percent,v88836713,8.4.12,54
2005,Manitoba,Doctorate,Married or living common-law percent,v88836713,8.4.12,79
2010,Manitoba,Doctorate,Married or living common-law percent,v88836713,8.4.12,100
2000,Manitoba,Doctorate,With dependent children percent,v88836714,8.4.13,42
2005,Manitoba,Doctorate,With dependent children percent,v88836714,8.4.13,69
2010,Manitoba,Doctorate,With dependent children percent,v88836714,8.4.13,
2000,Manitoba,Doctorate,With previous postsecondary education percent,v88836715,8.4.14,100
2005,Manitoba,Doctorate,With previous postsecondary education percent,v88836715,8.4.14,100
2010,Manitoba,Doctorate,With previous postsecondary education percent,v88836715,8.4.14,100
2000,Saskatchewan,College,Number of graduates,v88836716,9.1.1,800
2005,Saskatchewan,College,Number of graduates,v88836716,9.1.1,600
2010,Saskatchewan,College,Number of graduates,v88836716,9.1.1,600
2000,Saskatchewan,College,Average debt owed at graduation dollars,v88836717,9.1.2,11000
2005,Saskatchewan,College,Average debt owed at graduation dollars,v88836717,9.1.2,14600
2010,Saskatchewan,College,Average debt owed at graduation dollars,v88836717,9.1.2,14000
2000,Saskatchewan,College,Large debt at graduation 25000 and over percent,v88836718,9.1.3,6
2005,Saskatchewan,College,Large debt at graduation 25000 and over percent,v88836718,9.1.3,13
2010,Saskatchewan,College,Large debt at graduation 25000 and over percent,v88836718,9.1.3,
2000,Saskatchewan,College,Average debt owed at time of interview dollars,v88836719,9.1.4,7400
2005,Saskatchewan,College,Average debt owed at time of interview dollars,v88836719,9.1.4,9300
2010,Saskatchewan,College,Average debt owed at time of interview dollars,v88836719,9.1.4,5800
2000,Saskatchewan,College,Large debt at time of interview 25000 and over percent,v88836720,9.1.5,6
2005,Saskatchewan,College,Large debt at time of interview 25000 and over percent,v88836720,9.1.5,6
2010,Saskatchewan,College,Large debt at time of interview 25000 and over percent,v88836720,9.1.5,
2000,Saskatchewan,College,Percentage of debt paid off at time of interview,v88836721,9.1.6,33
2005,Saskatchewan,College,Percentage of debt paid off at time of interview,v88836721,9.1.6,35
2010,Saskatchewan,College,Percentage of debt paid off at time of interview,v88836721,9.1.6,58
2000,Saskatchewan,College,Employed interview year percent,v88836722,9.1.7,92
2005,Saskatchewan,College,Employed interview year percent,v88836722,9.1.7,94
2010,Saskatchewan,College,Employed interview year percent,v88836722,9.1.7,94
2000,Saskatchewan,College,Without income year prior to interview percent,v88836723,9.1.8,1
2005,Saskatchewan,College,Without income year prior to interview percent,v88836723,9.1.8,
2010,Saskatchewan,College,Without income year prior to interview percent,v88836723,9.1.8,
2000,Saskatchewan,College,Average income  year prior to interview dollars,v88836724,9.1.9,26300
2005,Saskatchewan,College,Average income  year prior to interview dollars,v88836724,9.1.9,34900
2010,Saskatchewan,College,Average income  year prior to interview dollars,v88836724,9.1.9,48900
2000,Saskatchewan,College,Average age at graduation years,v88836725,9.1.10,25
2005,Saskatchewan,College,Average age at graduation years,v88836725,9.1.10,26
2010,Saskatchewan,College,Average age at graduation years,v88836725,9.1.10,28
2000,Saskatchewan,College,Median age at graduation years,v88836726,9.1.11,23
2005,Saskatchewan,College,Median age at graduation years,v88836726,9.1.11,24
2010,Saskatchewan,College,Median age at graduation years,v88836726,9.1.11,26
2000,Saskatchewan,College,Married or living common-law percent,v88836727,9.1.12,34
2005,Saskatchewan,College,Married or living common-law percent,v88836727,9.1.12,42
2010,Saskatchewan,College,Married or living common-law percent,v88836727,9.1.12,62
2000,Saskatchewan,College,With dependent children percent,v88836728,9.1.13,31
2005,Saskatchewan,College,With dependent children percent,v88836728,9.1.13,38
2010,Saskatchewan,College,With dependent children percent,v88836728,9.1.13,41
2000,Saskatchewan,College,With previous postsecondary education percent,v88836729,9.1.14,30
2005,Saskatchewan,College,With previous postsecondary education percent,v88836729,9.1.14,57
2010,Saskatchewan,College,With previous postsecondary education percent,v88836729,9.1.14,59
2000,Saskatchewan,Bachelors,Number of graduates,v88836730,9.2.1,1500
2005,Saskatchewan,Bachelors,Number of graduates,v88836730,9.2.1,1400
2010,Saskatchewan,Bachelors,Number of graduates,v88836730,9.2.1,1300
2000,Saskatchewan,Bachelors,Average debt owed at graduation dollars,v88836731,9.2.2,22000
2005,Saskatchewan,Bachelors,Average debt owed at graduation dollars,v88836731,9.2.2,23500
2010,Saskatchewan,Bachelors,Average debt owed at graduation dollars,v88836731,9.2.2,27700
2000,Saskatchewan,Bachelors,Large debt at graduation 25000 and over percent,v88836732,9.2.3,40
2005,Saskatchewan,Bachelors,Large debt at graduation 25000 and over percent,v88836732,9.2.3,45
2010,Saskatchewan,Bachelors,Large debt at graduation 25000 and over percent,v88836732,9.2.3,51
2000,Saskatchewan,Bachelors,Average debt owed at time of interview dollars,v88836733,9.2.4,16500
2005,Saskatchewan,Bachelors,Average debt owed at time of interview dollars,v88836733,9.2.4,16100
2010,Saskatchewan,Bachelors,Average debt owed at time of interview dollars,v88836733,9.2.4,13600
2000,Saskatchewan,Bachelors,Large debt at time of interview 25000 and over percent,v88836734,9.2.5,28
2005,Saskatchewan,Bachelors,Large debt at time of interview 25000 and over percent,v88836734,9.2.5,32
2010,Saskatchewan,Bachelors,Large debt at time of interview 25000 and over percent,v88836734,9.2.5,27
2000,Saskatchewan,Bachelors,Percentage of debt paid off at time of interview,v88836735,9.2.6,25
2005,Saskatchewan,Bachelors,Percentage of debt paid off at time of interview,v88836735,9.2.6,31
2010,Saskatchewan,Bachelors,Percentage of debt paid off at time of interview,v88836735,9.2.6,51
2000,Saskatchewan,Bachelors,Employed interview year percent,v88836736,9.2.7,94
2005,Saskatchewan,Bachelors,Employed interview year percent,v88836736,9.2.7,93
2010,Saskatchewan,Bachelors,Employed interview year percent,v88836736,9.2.7,91
2000,Saskatchewan,Bachelors,Without income year prior to interview percent,v88836737,9.2.8,2
2005,Saskatchewan,Bachelors,Without income year prior to interview percent,v88836737,9.2.8,
2010,Saskatchewan,Bachelors,Without income year prior to interview percent,v88836737,9.2.8,
2000,Saskatchewan,Bachelors,Average income  year prior to interview dollars,v88836738,9.2.9,33600
2005,Saskatchewan,Bachelors,Average income  year prior to interview dollars,v88836738,9.2.9,45400
2010,Saskatchewan,Bachelors,Average income  year prior to interview dollars,v88836738,9.2.9,55700
2000,Saskatchewan,Bachelors,Average age at graduation years,v88836739,9.2.10,25
2005,Saskatchewan,Bachelors,Average age at graduation years,v88836739,9.2.10,25
2010,Saskatchewan,Bachelors,Average age at graduation years,v88836739,9.2.10,27
2000,Saskatchewan,Bachelors,Median age at graduation years,v88836740,9.2.11,24
2005,Saskatchewan,Bachelors,Median age at graduation years,v88836740,9.2.11,24
2010,Saskatchewan,Bachelors,Median age at graduation years,v88836740,9.2.11,25
2000,Saskatchewan,Bachelors,Married or living common-law percent,v88836741,9.2.12,43
2005,Saskatchewan,Bachelors,Married or living common-law percent,v88836741,9.2.12,49
2010,Saskatchewan,Bachelors,Married or living common-law percent,v88836741,9.2.12,63
2000,Saskatchewan,Bachelors,With dependent children percent,v88836742,9.2.13,18
2005,Saskatchewan,Bachelors,With dependent children percent,v88836742,9.2.13,23
2010,Saskatchewan,Bachelors,With dependent children percent,v88836742,9.2.13,45
2000,Saskatchewan,Bachelors,With previous postsecondary education percent,v88836743,9.2.14,36
2005,Saskatchewan,Bachelors,With previous postsecondary education percent,v88836743,9.2.14,45
2010,Saskatchewan,Bachelors,With previous postsecondary education percent,v88836743,9.2.14,47
2000,Saskatchewan,Masters,Number of graduates,v88836744,9.3.1,200
2005,Saskatchewan,Masters,Number of graduates,v88836744,9.3.1,100
2010,Saskatchewan,Masters,Number of graduates,v88836744,9.3.1,100
2000,Saskatchewan,Masters,Average debt owed at graduation dollars,v88836745,9.3.2,21100
2005,Saskatchewan,Masters,Average debt owed at graduation dollars,v88836745,9.3.2,25500
2010,Saskatchewan,Masters,Average debt owed at graduation dollars,v88836745,9.3.2,28700
2000,Saskatchewan,Masters,Large debt at graduation 25000 and over percent,v88836746,9.3.3,37
2005,Saskatchewan,Masters,Large debt at graduation 25000 and over percent,v88836746,9.3.3,39
2010,Saskatchewan,Masters,Large debt at graduation 25000 and over percent,v88836746,9.3.3,62
2000,Saskatchewan,Masters,Average debt owed at time of interview dollars,v88836747,9.3.4,12600
2005,Saskatchewan,Masters,Average debt owed at time of interview dollars,v88836747,9.3.4,14400
2010,Saskatchewan,Masters,Average debt owed at time of interview dollars,v88836747,9.3.4,10500
2000,Saskatchewan,Masters,Large debt at time of interview 25000 and over percent,v88836748,9.3.5,24
2005,Saskatchewan,Masters,Large debt at time of interview 25000 and over percent,v88836748,9.3.5,37
2010,Saskatchewan,Masters,Large debt at time of interview 25000 and over percent,v88836748,9.3.5,38
2000,Saskatchewan,Masters,Percentage of debt paid off at time of interview,v88836749,9.3.6,40
2005,Saskatchewan,Masters,Percentage of debt paid off at time of interview,v88836749,9.3.6,43
2010,Saskatchewan,Masters,Percentage of debt paid off at time of interview,v88836749,9.3.6,63
2000,Saskatchewan,Masters,Employed interview year percent,v88836750,9.3.7,94
2005,Saskatchewan,Masters,Employed interview year percent,v88836750,9.3.7,93
2010,Saskatchewan,Masters,Employed interview year percent,v88836750,9.3.7,91
2000,Saskatchewan,Masters,Without income year prior to interview percent,v88836751,9.3.8,
2005,Saskatchewan,Masters,Without income year prior to interview percent,v88836751,9.3.8,
2010,Saskatchewan,Masters,Without income year prior to interview percent,v88836751,9.3.8,
2000,Saskatchewan,Masters,Average income  year prior to interview dollars,v88836752,9.3.9,37200
2005,Saskatchewan,Masters,Average income  year prior to interview dollars,v88836752,9.3.9,46500
2010,Saskatchewan,Masters,Average income  year prior to interview dollars,v88836752,9.3.9,76200
2000,Saskatchewan,Masters,Average age at graduation years,v88836753,9.3.10,29
2005,Saskatchewan,Masters,Average age at graduation years,v88836753,9.3.10,31
2010,Saskatchewan,Masters,Average age at graduation years,v88836753,9.3.10,31
2000,Saskatchewan,Masters,Median age at graduation years,v88836754,9.3.11,28
2005,Saskatchewan,Masters,Median age at graduation years,v88836754,9.3.11,29
2010,Saskatchewan,Masters,Median age at graduation years,v88836754,9.3.11,29
2000,Saskatchewan,Masters,Married or living common-law percent,v88836755,9.3.12,43
2005,Saskatchewan,Masters,Married or living common-law percent,v88836755,9.3.12,58
2010,Saskatchewan,Masters,Married or living common-law percent,v88836755,9.3.12,69
2000,Saskatchewan,Masters,With dependent children percent,v88836756,9.3.13,27
2005,Saskatchewan,Masters,With dependent children percent,v88836756,9.3.13,40
2010,Saskatchewan,Masters,With dependent children percent,v88836756,9.3.13,56
2000,Saskatchewan,Masters,With previous postsecondary education percent,v88836757,9.3.14,95
2005,Saskatchewan,Masters,With previous postsecondary education percent,v88836757,9.3.14,99
2010,Saskatchewan,Masters,With previous postsecondary education percent,v88836757,9.3.14,100
2000,Saskatchewan,Doctorate,Number of graduates,v88836758,9.4.1,0
2005,Saskatchewan,Doctorate,Number of graduates,v88836758,9.4.1,0
2010,Saskatchewan,Doctorate,Number of graduates,v88836758,9.4.1,0
2000,Saskatchewan,Doctorate,Average debt owed at graduation dollars,v88836759,9.4.2,28200
2005,Saskatchewan,Doctorate,Average debt owed at graduation dollars,v88836759,9.4.2,26500
2010,Saskatchewan,Doctorate,Average debt owed at graduation dollars,v88836759,9.4.2,31800
2000,Saskatchewan,Doctorate,Large debt at graduation 25000 and over percent,v88836760,9.4.3,55
2005,Saskatchewan,Doctorate,Large debt at graduation 25000 and over percent,v88836760,9.4.3,67
2010,Saskatchewan,Doctorate,Large debt at graduation 25000 and over percent,v88836760,9.4.3,57
2000,Saskatchewan,Doctorate,Average debt owed at time of interview dollars,v88836761,9.4.4,
2005,Saskatchewan,Doctorate,Average debt owed at time of interview dollars,v88836761,9.4.4,17900
2010,Saskatchewan,Doctorate,Average debt owed at time of interview dollars,v88836761,9.4.4,9300
2000,Saskatchewan,Doctorate,Large debt at time of interview 25000 and over percent,v88836762,9.4.5,
2005,Saskatchewan,Doctorate,Large debt at time of interview 25000 and over percent,v88836762,9.4.5,55
2010,Saskatchewan,Doctorate,Large debt at time of interview 25000 and over percent,v88836762,9.4.5,
2000,Saskatchewan,Doctorate,Percentage of debt paid off at time of interview,v88836763,9.4.6,
2005,Saskatchewan,Doctorate,Percentage of debt paid off at time of interview,v88836763,9.4.6,31
2010,Saskatchewan,Doctorate,Percentage of debt paid off at time of interview,v88836763,9.4.6,71
2000,Saskatchewan,Doctorate,Employed interview year percent,v88836764,9.4.7,100
2005,Saskatchewan,Doctorate,Employed interview year percent,v88836764,9.4.7,100
2010,Saskatchewan,Doctorate,Employed interview year percent,v88836764,9.4.7,100
2000,Saskatchewan,Doctorate,Without income year prior to interview percent,v88836765,9.4.8,
2005,Saskatchewan,Doctorate,Without income year prior to interview percent,v88836765,9.4.8,
2010,Saskatchewan,Doctorate,Without income year prior to interview percent,v88836765,9.4.8,
2000,Saskatchewan,Doctorate,Average income  year prior to interview dollars,v88836766,9.4.9,43300
2005,Saskatchewan,Doctorate,Average income  year prior to interview dollars,v88836766,9.4.9,50400
2010,Saskatchewan,Doctorate,Average income  year prior to interview dollars,v88836766,9.4.9,109100
2000,Saskatchewan,Doctorate,Average age at graduation years,v88836767,9.4.10,29
2005,Saskatchewan,Doctorate,Average age at graduation years,v88836767,9.4.10,34
2010,Saskatchewan,Doctorate,Average age at graduation years,v88836767,9.4.10,30
2000,Saskatchewan,Doctorate,Median age at graduation years,v88836768,9.4.11,28
2005,Saskatchewan,Doctorate,Median age at graduation years,v88836768,9.4.11,32
2010,Saskatchewan,Doctorate,Median age at graduation years,v88836768,9.4.11,27
2000,Saskatchewan,Doctorate,Married or living common-law percent,v88836769,9.4.12,46
2005,Saskatchewan,Doctorate,Married or living common-law percent,v88836769,9.4.12,78
2010,Saskatchewan,Doctorate,Married or living common-law percent,v88836769,9.4.12,77
2000,Saskatchewan,Doctorate,With dependent children percent,v88836770,9.4.13,26
2005,Saskatchewan,Doctorate,With dependent children percent,v88836770,9.4.13,
2010,Saskatchewan,Doctorate,With dependent children percent,v88836770,9.4.13,
2000,Saskatchewan,Doctorate,With previous postsecondary education percent,v88836771,9.4.14,85
2005,Saskatchewan,Doctorate,With previous postsecondary education percent,v88836771,9.4.14,100
2010,Saskatchewan,Doctorate,With previous postsecondary education percent,v88836771,9.4.14,100
2000,Alberta,College,Number of graduates,v88836772,10.1.1,1800
2005,Alberta,College,Number of graduates,v88836772,10.1.1,2600
2010,Alberta,College,Number of graduates,v88836772,10.1.1,1900
2000,Alberta,College,Average debt owed at graduation dollars,v88836773,10.1.2,10700
2005,Alberta,College,Average debt owed at graduation dollars,v88836773,10.1.2,13400
2010,Alberta,College,Average debt owed at graduation dollars,v88836773,10.1.2,15800
2000,Alberta,College,Large debt at graduation 25000 and over percent,v88836774,10.1.3,6
2005,Alberta,College,Large debt at graduation 25000 and over percent,v88836774,10.1.3,13
2010,Alberta,College,Large debt at graduation 25000 and over percent,v88836774,10.1.3,21
2000,Alberta,College,Average debt owed at time of interview dollars,v88836775,10.1.4,6900
2005,Alberta,College,Average debt owed at time of interview dollars,v88836775,10.1.4,7500
2010,Alberta,College,Average debt owed at time of interview dollars,v88836775,10.1.4,7100
2000,Alberta,College,Large debt at time of interview 25000 and over percent,v88836776,10.1.5,3
2005,Alberta,College,Large debt at time of interview 25000 and over percent,v88836776,10.1.5,
2010,Alberta,College,Large debt at time of interview 25000 and over percent,v88836776,10.1.5,
2000,Alberta,College,Percentage of debt paid off at time of interview,v88836777,10.1.6,36
2005,Alberta,College,Percentage of debt paid off at time of interview,v88836777,10.1.6,44
2010,Alberta,College,Percentage of debt paid off at time of interview,v88836777,10.1.6,55
2000,Alberta,College,Employed interview year percent,v88836778,10.1.7,91
2005,Alberta,College,Employed interview year percent,v88836778,10.1.7,92
2010,Alberta,College,Employed interview year percent,v88836778,10.1.7,96
2000,Alberta,College,Without income year prior to interview percent,v88836779,10.1.8,
2005,Alberta,College,Without income year prior to interview percent,v88836779,10.1.8,
2010,Alberta,College,Without income year prior to interview percent,v88836779,10.1.8,
2000,Alberta,College,Average income  year prior to interview dollars,v88836780,10.1.9,28900
2005,Alberta,College,Average income  year prior to interview dollars,v88836780,10.1.9,36900
2010,Alberta,College,Average income  year prior to interview dollars,v88836780,10.1.9,59100
2000,Alberta,College,Average age at graduation years,v88836781,10.1.10,27
2005,Alberta,College,Average age at graduation years,v88836781,10.1.10,25
2010,Alberta,College,Average age at graduation years,v88836781,10.1.10,26
2000,Alberta,College,Median age at graduation years,v88836782,10.1.11,24
2005,Alberta,College,Median age at graduation years,v88836782,10.1.11,24
2010,Alberta,College,Median age at graduation years,v88836782,10.1.11,25
2000,Alberta,College,Married or living common-law percent,v88836783,10.1.12,35
2005,Alberta,College,Married or living common-law percent,v88836783,10.1.12,40
2010,Alberta,College,Married or living common-law percent,v88836783,10.1.12,54
2000,Alberta,College,With dependent children percent,v88836784,10.1.13,27
2005,Alberta,College,With dependent children percent,v88836784,10.1.13,25
2010,Alberta,College,With dependent children percent,v88836784,10.1.13,27
2000,Alberta,College,With previous postsecondary education percent,v88836785,10.1.14,35
2005,Alberta,College,With previous postsecondary education percent,v88836785,10.1.14,48
2010,Alberta,College,With previous postsecondary education percent,v88836785,10.1.14,43
2000,Alberta,Bachelors,Number of graduates,v88836786,10.2.1,4000
2005,Alberta,Bachelors,Number of graduates,v88836786,10.2.1,4700
2010,Alberta,Bachelors,Number of graduates,v88836786,10.2.1,3300
2000,Alberta,Bachelors,Average debt owed at graduation dollars,v88836787,10.2.2,18200
2005,Alberta,Bachelors,Average debt owed at graduation dollars,v88836787,10.2.2,21100
2010,Alberta,Bachelors,Average debt owed at graduation dollars,v88836787,10.2.2,26300
2000,Alberta,Bachelors,Large debt at graduation 25000 and over percent,v88836788,10.2.3,30
2005,Alberta,Bachelors,Large debt at graduation 25000 and over percent,v88836788,10.2.3,37
2010,Alberta,Bachelors,Large debt at graduation 25000 and over percent,v88836788,10.2.3,50
2000,Alberta,Bachelors,Average debt owed at time of interview dollars,v88836789,10.2.4,11100
