Ref_Date,GEO,LEVEL,STATS,Vector,Coordinate,Value
2000,Quebec,Master's,Employed (interview year) (percent),v88836582,6.3.7,90.00
2005,Quebec,Master's,Employed (interview year) (percent),v88836582,6.3.7,91.00
2010,Quebec,Master's,Employed (interview year) (percent),v88836582,6.3.7,92.00
2000,Quebec,Master's,Without income (year prior to interview) (percent),v88836583,6.3.8,F
2005,Quebec,Master's,Without income (year prior to interview) (percent),v88836583,6.3.8,x
2010,Quebec,Master's,Without income (year prior to interview) (percent),v88836583,6.3.8,x
2000,Quebec,Master's,Average income  (year prior to interview) (dollars),v88836584,6.3.9,38000.00
2005,Quebec,Master's,Average income  (year prior to interview) (dollars),v88836584,6.3.9,43900.00
2010,Quebec,Master's,Average income  (year prior to interview) (dollars),v88836584,6.3.9,58000.00
2000,Quebec,Master's,Average age at graduation (years),v88836585,6.3.10,30.00
2005,Quebec,Master's,Average age at graduation (years),v88836585,6.3.10,29.00
2010,Quebec,Master's,Average age at graduation (years),v88836585,6.3.10,30.00
2000,Quebec,Master's,Median age at graduation (years),v88836586,6.3.11,27.00
2005,Quebec,Master's,Median age at graduation (years),v88836586,6.3.11,27.00
2010,Quebec,Master's,Median age at graduation (years),v88836586,6.3.11,28.00
2000,Quebec,Master's,Married or living common-law (percent),v88836587,6.3.12,61.00
2005,Quebec,Master's,Married or living common-law (percent),v88836587,6.3.12,61.00
2010,Quebec,Master's,Married or living common-law (percent),v88836587,6.3.12,73.00
2000,Quebec,Master's,With dependent children (percent),v88836588,6.3.13,26.00
2005,Quebec,Master's,With dependent children (percent),v88836588,6.3.13,30.00
2010,Quebec,Master's,With dependent children (percent),v88836588,6.3.13,45.00
2000,Quebec,Master's,With previous postsecondary education (percent),v88836589,6.3.14,100.00
2005,Quebec,Master's,With previous postsecondary education (percent),v88836589,6.3.14,100.00
2010,Quebec,Master's,With previous postsecondary education (percent),v88836589,6.3.14,100.00
2000,Quebec,Doctorate,Number of graduates,v88836590,6.4.1,600.00
2005,Quebec,Doctorate,Number of graduates,v88836590,6.4.1,400.00
2010,Quebec,Doctorate,Number of graduates,v88836590,6.4.1,1000.00
2000,Quebec,Doctorate,Average debt owed at graduation (dollars),v88836591,6.4.2,17300.00
2005,Quebec,Doctorate,Average debt owed at graduation (dollars),v88836591,6.4.2,17900.00
2010,Quebec,Doctorate,Average debt owed at graduation (dollars),v88836591,6.4.2,17900.00
2000,Quebec,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836592,6.4.3,22.00
2005,Quebec,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836592,6.4.3,25.00
2010,Quebec,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836592,6.4.3,25.00
2000,Quebec,Doctorate,Average debt owed at time of interview (dollars),v88836593,6.4.4,10900.00
2005,Quebec,Doctorate,Average debt owed at time of interview (dollars),v88836593,6.4.4,11700.00
2010,Quebec,Doctorate,Average debt owed at time of interview (dollars),v88836593,6.4.4,10900.00
2000,Quebec,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836594,6.4.5,16.00
2005,Quebec,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836594,6.4.5,16.00
2010,Quebec,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836594,6.4.5,F
2000,Quebec,Doctorate,Percentage of debt paid off at time of interview,v88836595,6.4.6,38.00
2005,Quebec,Doctorate,Percentage of debt paid off at time of interview,v88836595,6.4.6,35.00
2010,Quebec,Doctorate,Percentage of debt paid off at time of interview,v88836595,6.4.6,39.00
2000,Quebec,Doctorate,Employed (interview year) (percent),v88836596,6.4.7,90.00
2005,Quebec,Doctorate,Employed (interview year) (percent),v88836596,6.4.7,90.00
2010,Quebec,Doctorate,Employed (interview year) (percent),v88836596,6.4.7,95.00
2000,Quebec,Doctorate,Without income (year prior to interview) (percent),v88836597,6.4.8,x
2005,Quebec,Doctorate,Without income (year prior to interview) (percent),v88836597,6.4.8,x
2010,Quebec,Doctorate,Without income (year prior to interview) (percent),v88836597,6.4.8,..
2000,Quebec,Doctorate,Average income  (year prior to interview) (dollars),v88836598,6.4.9,67600.00
2005,Quebec,Doctorate,Average income  (year prior to interview) (dollars),v88836598,6.4.9,49200.00
2010,Quebec,Doctorate,Average income  (year prior to interview) (dollars),v88836598,6.4.9,94400.00
2000,Quebec,Doctorate,Average age at graduation (years),v88836599,6.4.10,33.00
2005,Quebec,Doctorate,Average age at graduation (years),v88836599,6.4.10,34.00
2010,Quebec,Doctorate,Average age at graduation (years),v88836599,6.4.10,31.00
2000,Quebec,Doctorate,Median age at graduation (years),v88836600,6.4.11,32.00
2005,Quebec,Doctorate,Median age at graduation (years),v88836600,6.4.11,32.00
2010,Quebec,Doctorate,Median age at graduation (years),v88836600,6.4.11,30.00
2000,Quebec,Doctorate,Married or living common-law (percent),v88836601,6.4.12,71.00
2005,Quebec,Doctorate,Married or living common-law (percent),v88836601,6.4.12,71.00
2010,Quebec,Doctorate,Married or living common-law (percent),v88836601,6.4.12,82.00
2000,Quebec,Doctorate,With dependent children (percent),v88836602,6.4.13,48.00
2005,Quebec,Doctorate,With dependent children (percent),v88836602,6.4.13,54.00
2010,Quebec,Doctorate,With dependent children (percent),v88836602,6.4.13,43.00
2000,Quebec,Doctorate,With previous postsecondary education (percent),v88836603,6.4.14,100.00
2005,Quebec,Doctorate,With previous postsecondary education (percent),v88836603,6.4.14,100.00
2010,Quebec,Doctorate,With previous postsecondary education (percent),v88836603,6.4.14,100.00
2000,Ontario,College,Number of graduates,v88836604,7.1.1,14900.00
2005,Ontario,College,Number of graduates,v88836604,7.1.1,9800.00
2010,Ontario,College,Number of graduates,v88836604,7.1.1,12600.00
2000,Ontario,College,Average debt owed at graduation (dollars),v88836605,7.1.2,15100.00
2005,Ontario,College,Average debt owed at graduation (dollars),v88836605,7.1.2,13800.00
2010,Ontario,College,Average debt owed at graduation (dollars),v88836605,7.1.2,15200.00
2000,Ontario,College,"Large debt at graduation ($25,000 and over) (percent)",v88836606,7.1.3,18.00
2005,Ontario,College,"Large debt at graduation ($25,000 and over) (percent)",v88836606,7.1.3,14.00
2010,Ontario,College,"Large debt at graduation ($25,000 and over) (percent)",v88836606,7.1.3,16.00
2000,Ontario,College,Average debt owed at time of interview (dollars),v88836607,7.1.4,10000.00
2005,Ontario,College,Average debt owed at time of interview (dollars),v88836607,7.1.4,9700.00
2010,Ontario,College,Average debt owed at time of interview (dollars),v88836607,7.1.4,8700.00
2000,Ontario,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836608,7.1.5,8.00
2005,Ontario,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836608,7.1.5,13.00
2010,Ontario,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836608,7.1.5,F
2000,Ontario,College,Percentage of debt paid off at time of interview,v88836609,7.1.6,35.00
2005,Ontario,College,Percentage of debt paid off at time of interview,v88836609,7.1.6,30.00
2010,Ontario,College,Percentage of debt paid off at time of interview,v88836609,7.1.6,43.00
2000,Ontario,College,Employed (interview year) (percent),v88836610,7.1.7,88.00
2005,Ontario,College,Employed (interview year) (percent),v88836610,7.1.7,88.00
2010,Ontario,College,Employed (interview year) (percent),v88836610,7.1.7,89.00
2000,Ontario,College,Without income (year prior to interview) (percent),v88836611,7.1.8,F
2005,Ontario,College,Without income (year prior to interview) (percent),v88836611,7.1.8,F
2010,Ontario,College,Without income (year prior to interview) (percent),v88836611,7.1.8,x
2000,Ontario,College,Average income  (year prior to interview) (dollars),v88836612,7.1.9,28000.00
2005,Ontario,College,Average income  (year prior to interview) (dollars),v88836612,7.1.9,29700.00
2010,Ontario,College,Average income  (year prior to interview) (dollars),v88836612,7.1.9,35600.00
2000,Ontario,College,Average age at graduation (years),v88836613,7.1.10,27.00
2005,Ontario,College,Average age at graduation (years),v88836613,7.1.10,26.00
2010,Ontario,College,Average age at graduation (years),v88836613,7.1.10,25.00
2000,Ontario,College,Median age at graduation (years),v88836614,7.1.11,24.00
2005,Ontario,College,Median age at graduation (years),v88836614,7.1.11,24.00
2010,Ontario,College,Median age at graduation (years),v88836614,7.1.11,23.00
2000,Ontario,College,Married or living common-law (percent),v88836615,7.1.12,38.00
2005,Ontario,College,Married or living common-law (percent),v88836615,7.1.12,36.00
2010,Ontario,College,Married or living common-law (percent),v88836615,7.1.12,36.00
2000,Ontario,College,With dependent children (percent),v88836616,7.1.13,31.00
2005,Ontario,College,With dependent children (percent),v88836616,7.1.13,31.00
2010,Ontario,College,With dependent children (percent),v88836616,7.1.13,28.00
2000,Ontario,College,With previous postsecondary education (percent),v88836617,7.1.14,37.00
2005,Ontario,College,With previous postsecondary education (percent),v88836617,7.1.14,51.00
2010,Ontario,College,With previous postsecondary education (percent),v88836617,7.1.14,45.00
2000,Ontario,Bachelor's,Number of graduates,v88836618,7.2.1,12900.00
2005,Ontario,Bachelor's,Number of graduates,v88836618,7.2.1,14600.00
2010,Ontario,Bachelor's,Number of graduates,v88836618,7.2.1,15600.00
2000,Ontario,Bachelor's,Average debt owed at graduation (dollars),v88836619,7.2.2,22100.00
2005,Ontario,Bachelor's,Average debt owed at graduation (dollars),v88836619,7.2.2,19400.00
2010,Ontario,Bachelor's,Average debt owed at graduation (dollars),v88836619,7.2.2,22400.00
2000,Ontario,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836620,7.2.3,42.00
2005,Ontario,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836620,7.2.3,33.00
2010,Ontario,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836620,7.2.3,42.00
2000,Ontario,Bachelor's,Average debt owed at time of interview (dollars),v88836621,7.2.4,13100.00
2005,Ontario,Bachelor's,Average debt owed at time of interview (dollars),v88836621,7.2.4,10700.00
2010,Ontario,Bachelor's,Average debt owed at time of interview (dollars),v88836621,7.2.4,8800.00
2000,Ontario,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836622,7.2.5,29.00
2005,Ontario,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836622,7.2.5,20.00
2010,Ontario,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836622,7.2.5,24.00
2000,Ontario,Bachelor's,Percentage of debt paid off at time of interview,v88836623,7.2.6,40.00
2005,Ontario,Bachelor's,Percentage of debt paid off at time of interview,v88836623,7.2.6,44.00
2010,Ontario,Bachelor's,Percentage of debt paid off at time of interview,v88836623,7.2.6,61.00
2000,Ontario,Bachelor's,Employed (interview year) (percent),v88836624,7.2.7,91.00
2005,Ontario,Bachelor's,Employed (interview year) (percent),v88836624,7.2.7,91.00
2010,Ontario,Bachelor's,Employed (interview year) (percent),v88836624,7.2.7,90.00
2000,Ontario,Bachelor's,Without income (year prior to interview) (percent),v88836625,7.2.8,x
2005,Ontario,Bachelor's,Without income (year prior to interview) (percent),v88836625,7.2.8,F
2010,Ontario,Bachelor's,Without income (year prior to interview) (percent),v88836625,7.2.8,F
2000,Ontario,Bachelor's,Average income  (year prior to interview) (dollars),v88836626,7.2.9,35000.00
2005,Ontario,Bachelor's,Average income  (year prior to interview) (dollars),v88836626,7.2.9,40300.00
2010,Ontario,Bachelor's,Average income  (year prior to interview) (dollars),v88836626,7.2.9,49100.00
2000,Ontario,Bachelor's,Average age at graduation (years),v88836627,7.2.10,26.00
2005,Ontario,Bachelor's,Average age at graduation (years),v88836627,7.2.10,25.00
2010,Ontario,Bachelor's,Average age at graduation (years),v88836627,7.2.10,25.00
2000,Ontario,Bachelor's,Median age at graduation (years),v88836628,7.2.11,24.00
2005,Ontario,Bachelor's,Median age at graduation (years),v88836628,7.2.11,24.00
2010,Ontario,Bachelor's,Median age at graduation (years),v88836628,7.2.11,24.00
2000,Ontario,Bachelor's,Married or living common-law (percent),v88836629,7.2.12,33.00
2005,Ontario,Bachelor's,Married or living common-law (percent),v88836629,7.2.12,31.00
2010,Ontario,Bachelor's,Married or living common-law (percent),v88836629,7.2.12,36.00
2000,Ontario,Bachelor's,With dependent children (percent),v88836630,7.2.13,16.00
2005,Ontario,Bachelor's,With dependent children (percent),v88836630,7.2.13,11.00
2010,Ontario,Bachelor's,With dependent children (percent),v88836630,7.2.13,9.00
2000,Ontario,Bachelor's,With previous postsecondary education (percent),v88836631,7.2.14,46.00
2005,Ontario,Bachelor's,With previous postsecondary education (percent),v88836631,7.2.14,47.00
2010,Ontario,Bachelor's,With previous postsecondary education (percent),v88836631,7.2.14,43.00
2000,Ontario,Master's,Number of graduates,v88836632,7.3.1,3200.00
2005,Ontario,Master's,Number of graduates,v88836632,7.3.1,3000.00
2010,Ontario,Master's,Number of graduates,v88836632,7.3.1,3800.00
2000,Ontario,Master's,Average debt owed at graduation (dollars),v88836633,7.3.2,20700.00
2005,Ontario,Master's,Average debt owed at graduation (dollars),v88836633,7.3.2,22000.00
2010,Ontario,Master's,Average debt owed at graduation (dollars),v88836633,7.3.2,24400.00
2000,Ontario,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836634,7.3.3,34.00
2005,Ontario,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836634,7.3.3,36.00
2010,Ontario,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836634,7.3.3,46.00
2000,Ontario,Master's,Average debt owed at time of interview (dollars),v88836635,7.3.4,13000.00
2005,Ontario,Master's,Average debt owed at time of interview (dollars),v88836635,7.3.4,12000.00
2010,Ontario,Master's,Average debt owed at time of interview (dollars),v88836635,7.3.4,9400.00
2000,Ontario,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836636,7.3.5,32.00
2005,Ontario,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836636,7.3.5,26.00
2010,Ontario,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836636,7.3.5,35.00
2000,Ontario,Master's,Percentage of debt paid off at time of interview,v88836637,7.3.6,36.00
2005,Ontario,Master's,Percentage of debt paid off at time of interview,v88836637,7.3.6,45.00
2010,Ontario,Master's,Percentage of debt paid off at time of interview,v88836637,7.3.6,61.00
2000,Ontario,Master's,Employed (interview year) (percent),v88836638,7.3.7,89.00
2005,Ontario,Master's,Employed (interview year) (percent),v88836638,7.3.7,91.00
2010,Ontario,Master's,Employed (interview year) (percent),v88836638,7.3.7,93.00
2000,Ontario,Master's,Without income (year prior to interview) (percent),v88836639,7.3.8,F
2005,Ontario,Master's,Without income (year prior to interview) (percent),v88836639,7.3.8,F
2010,Ontario,Master's,Without income (year prior to interview) (percent),v88836639,7.3.8,x
2000,Ontario,Master's,Average income  (year prior to interview) (dollars),v88836640,7.3.9,46100.00
2005,Ontario,Master's,Average income  (year prior to interview) (dollars),v88836640,7.3.9,47300.00
2010,Ontario,Master's,Average income  (year prior to interview) (dollars),v88836640,7.3.9,63200.00
2000,Ontario,Master's,Average age at graduation (years),v88836641,7.3.10,29.00
2005,Ontario,Master's,Average age at graduation (years),v88836641,7.3.10,28.00
2010,Ontario,Master's,Average age at graduation (years),v88836641,7.3.10,28.00
2000,Ontario,Master's,Median age at graduation (years),v88836642,7.3.11,27.00
2005,Ontario,Master's,Median age at graduation (years),v88836642,7.3.11,27.00
2010,Ontario,Master's,Median age at graduation (years),v88836642,7.3.11,26.00
2000,Ontario,Master's,Married or living common-law (percent),v88836643,7.3.12,42.00
2005,Ontario,Master's,Married or living common-law (percent),v88836643,7.3.12,52.00
2010,Ontario,Master's,Married or living common-law (percent),v88836643,7.3.12,59.00
2000,Ontario,Master's,With dependent children (percent),v88836644,7.3.13,18.00
2005,Ontario,Master's,With dependent children (percent),v88836644,7.3.13,24.00
2010,Ontario,Master's,With dependent children (percent),v88836644,7.3.13,22.00
2000,Ontario,Master's,With previous postsecondary education (percent),v88836645,7.3.14,90.00
2005,Ontario,Master's,With previous postsecondary education (percent),v88836645,7.3.14,96.00
2010,Ontario,Master's,With previous postsecondary education (percent),v88836645,7.3.14,96.00
2000,Ontario,Doctorate,Number of graduates,v88836646,7.4.1,500.00
2005,Ontario,Doctorate,Number of graduates,v88836646,7.4.1,500.00
2010,Ontario,Doctorate,Number of graduates,v88836646,7.4.1,500.00
2000,Ontario,Doctorate,Average debt owed at graduation (dollars),v88836647,7.4.2,20200.00
2005,Ontario,Doctorate,Average debt owed at graduation (dollars),v88836647,7.4.2,25800.00
2010,Ontario,Doctorate,Average debt owed at graduation (dollars),v88836647,7.4.2,28700.00
2000,Ontario,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836648,7.4.3,30.00
2005,Ontario,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836648,7.4.3,43.00
2010,Ontario,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836648,7.4.3,47.00
2000,Ontario,Doctorate,Average debt owed at time of interview (dollars),v88836649,7.4.4,12500.00
2005,Ontario,Doctorate,Average debt owed at time of interview (dollars),v88836649,7.4.4,15200.00
2010,Ontario,Doctorate,Average debt owed at time of interview (dollars),v88836649,7.4.4,12000.00
2000,Ontario,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836650,7.4.5,31.00
2005,Ontario,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836650,7.4.5,35.00
2010,Ontario,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836650,7.4.5,34.00
2000,Ontario,Doctorate,Percentage of debt paid off at time of interview,v88836651,7.4.6,39.00
2005,Ontario,Doctorate,Percentage of debt paid off at time of interview,v88836651,7.4.6,41.00
2010,Ontario,Doctorate,Percentage of debt paid off at time of interview,v88836651,7.4.6,58.00
2000,Ontario,Doctorate,Employed (interview year) (percent),v88836652,7.4.7,91.00
2005,Ontario,Doctorate,Employed (interview year) (percent),v88836652,7.4.7,90.00
2010,Ontario,Doctorate,Employed (interview year) (percent),v88836652,7.4.7,93.00
2000,Ontario,Doctorate,Without income (year prior to interview) (percent),v88836653,7.4.8,x
2005,Ontario,Doctorate,Without income (year prior to interview) (percent),v88836653,7.4.8,x
2010,Ontario,Doctorate,Without income (year prior to interview) (percent),v88836653,7.4.8,x
2000,Ontario,Doctorate,Average income  (year prior to interview) (dollars),v88836654,7.4.9,49500.00
2005,Ontario,Doctorate,Average income  (year prior to interview) (dollars),v88836654,7.4.9,57800.00
2010,Ontario,Doctorate,Average income  (year prior to interview) (dollars),v88836654,7.4.9,78000.00
2000,Ontario,Doctorate,Average age at graduation (years),v88836655,7.4.10,33.00
2005,Ontario,Doctorate,Average age at graduation (years),v88836655,7.4.10,34.00
2010,Ontario,Doctorate,Average age at graduation (years),v88836655,7.4.10,34.00
2000,Ontario,Doctorate,Median age at graduation (years),v88836656,7.4.11,32.00
2005,Ontario,Doctorate,Median age at graduation (years),v88836656,7.4.11,32.00
2010,Ontario,Doctorate,Median age at graduation (years),v88836656,7.4.11,33.00
2000,Ontario,Doctorate,Married or living common-law (percent),v88836657,7.4.12,71.00
2005,Ontario,Doctorate,Married or living common-law (percent),v88836657,7.4.12,73.00
2010,Ontario,Doctorate,Married or living common-law (percent),v88836657,7.4.12,81.00
2000,Ontario,Doctorate,With dependent children (percent),v88836658,7.4.13,40.00
2005,Ontario,Doctorate,With dependent children (percent),v88836658,7.4.13,45.00
2010,Ontario,Doctorate,With dependent children (percent),v88836658,7.4.13,54.00
2000,Ontario,Doctorate,With previous postsecondary education (percent),v88836659,7.4.14,100.00
2005,Ontario,Doctorate,With previous postsecondary education (percent),v88836659,7.4.14,100.00
2010,Ontario,Doctorate,With previous postsecondary education (percent),v88836659,7.4.14,100.00
2000,Manitoba,College,Number of graduates,v88836660,8.1.1,500.00
2005,Manitoba,College,Number of graduates,v88836660,8.1.1,500.00
2010,Manitoba,College,Number of graduates,v88836660,8.1.1,500.00
2000,Manitoba,College,Average debt owed at graduation (dollars),v88836661,8.1.2,10300.00
2005,Manitoba,College,Average debt owed at graduation (dollars),v88836661,8.1.2,10200.00
2010,Manitoba,College,Average debt owed at graduation (dollars),v88836661,8.1.2,11700.00
2000,Manitoba,College,"Large debt at graduation ($25,000 and over) (percent)",v88836662,8.1.3,4.00
2005,Manitoba,College,"Large debt at graduation ($25,000 and over) (percent)",v88836662,8.1.3,F
2010,Manitoba,College,"Large debt at graduation ($25,000 and over) (percent)",v88836662,8.1.3,10.00
2000,Manitoba,College,Average debt owed at time of interview (dollars),v88836663,8.1.4,7500.00
2005,Manitoba,College,Average debt owed at time of interview (dollars),v88836663,8.1.4,5900.00
2010,Manitoba,College,Average debt owed at time of interview (dollars),v88836663,8.1.4,3800.00
2000,Manitoba,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836664,8.1.5,6.00
2005,Manitoba,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836664,8.1.5,x
2010,Manitoba,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836664,8.1.5,x
2000,Manitoba,College,Percentage of debt paid off at time of interview,v88836665,8.1.6,28.00
2005,Manitoba,College,Percentage of debt paid off at time of interview,v88836665,8.1.6,42.00
2010,Manitoba,College,Percentage of debt paid off at time of interview,v88836665,8.1.6,69.00
2000,Manitoba,College,Employed (interview year) (percent),v88836666,8.1.7,92.00
2005,Manitoba,College,Employed (interview year) (percent),v88836666,8.1.7,91.00
2010,Manitoba,College,Employed (interview year) (percent),v88836666,8.1.7,95.00
2000,Manitoba,College,Without income (year prior to interview) (percent),v88836667,8.1.8,3.00
2005,Manitoba,College,Without income (year prior to interview) (percent),v88836667,8.1.8,x
2010,Manitoba,College,Without income (year prior to interview) (percent),v88836667,8.1.8,x
2000,Manitoba,College,Average income  (year prior to interview) (dollars),v88836668,8.1.9,24100.00
2005,Manitoba,College,Average income  (year prior to interview) (dollars),v88836668,8.1.9,31000.00
2010,Manitoba,College,Average income  (year prior to interview) (dollars),v88836668,8.1.9,41900.00
2000,Manitoba,College,Average age at graduation (years),v88836669,8.1.10,26.00
2005,Manitoba,College,Average age at graduation (years),v88836669,8.1.10,27.00
2010,Manitoba,College,Average age at graduation (years),v88836669,8.1.10,28.00
2000,Manitoba,College,Median age at graduation (years),v88836670,8.1.11,24.00
2005,Manitoba,College,Median age at graduation (years),v88836670,8.1.11,24.00
2010,Manitoba,College,Median age at graduation (years),v88836670,8.1.11,27.00
2000,Manitoba,College,Married or living common-law (percent),v88836671,8.1.12,41.00
2005,Manitoba,College,Married or living common-law (percent),v88836671,8.1.12,41.00
2010,Manitoba,College,Married or living common-law (percent),v88836671,8.1.12,60.00
2000,Manitoba,College,With dependent children (percent),v88836672,8.1.13,32.00
2005,Manitoba,College,With dependent children (percent),v88836672,8.1.13,24.00
2010,Manitoba,College,With dependent children (percent),v88836672,8.1.13,39.00
2000,Manitoba,College,With previous postsecondary education (percent),v88836673,8.1.14,31.00
2005,Manitoba,College,With previous postsecondary education (percent),v88836673,8.1.14,54.00
2010,Manitoba,College,With previous postsecondary education (percent),v88836673,8.1.14,40.00
2000,Manitoba,Bachelor's,Number of graduates,v88836674,8.2.1,1100.00
2005,Manitoba,Bachelor's,Number of graduates,v88836674,8.2.1,1200.00
2010,Manitoba,Bachelor's,Number of graduates,v88836674,8.2.1,800.00
2000,Manitoba,Bachelor's,Average debt owed at graduation (dollars),v88836675,8.2.2,18800.00
2005,Manitoba,Bachelor's,Average debt owed at graduation (dollars),v88836675,8.2.2,16600.00
2010,Manitoba,Bachelor's,Average debt owed at graduation (dollars),v88836675,8.2.2,19600.00
2000,Manitoba,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836676,8.2.3,30.00
2005,Manitoba,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836676,8.2.3,22.00
2010,Manitoba,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836676,8.2.3,36.00
2000,Manitoba,Bachelor's,Average debt owed at time of interview (dollars),v88836677,8.2.4,13100.00
2005,Manitoba,Bachelor's,Average debt owed at time of interview (dollars),v88836677,8.2.4,10600.00
2010,Manitoba,Bachelor's,Average debt owed at time of interview (dollars),v88836677,8.2.4,9300.00
2000,Manitoba,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836678,8.2.5,23.00
2005,Manitoba,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836678,8.2.5,18.00
2010,Manitoba,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836678,8.2.5,27.00
2000,Manitoba,Bachelor's,Percentage of debt paid off at time of interview,v88836679,8.2.6,31.00
2005,Manitoba,Bachelor's,Percentage of debt paid off at time of interview,v88836679,8.2.6,37.00
2010,Manitoba,Bachelor's,Percentage of debt paid off at time of interview,v88836679,8.2.6,52.00
2000,Manitoba,Bachelor's,Employed (interview year) (percent),v88836680,8.2.7,94.00
2005,Manitoba,Bachelor's,Employed (interview year) (percent),v88836680,8.2.7,93.00
2010,Manitoba,Bachelor's,Employed (interview year) (percent),v88836680,8.2.7,93.00
2000,Manitoba,Bachelor's,Without income (year prior to interview) (percent),v88836681,8.2.8,4.00
2005,Manitoba,Bachelor's,Without income (year prior to interview) (percent),v88836681,8.2.8,..
2010,Manitoba,Bachelor's,Without income (year prior to interview) (percent),v88836681,8.2.8,..
2000,Manitoba,Bachelor's,Average income  (year prior to interview) (dollars),v88836682,8.2.9,31500.00
2005,Manitoba,Bachelor's,Average income  (year prior to interview) (dollars),v88836682,8.2.9,40600.00
2010,Manitoba,Bachelor's,Average income  (year prior to interview) (dollars),v88836682,8.2.9,49300.00
2000,Manitoba,Bachelor's,Average age at graduation (years),v88836683,8.2.10,26.00
2005,Manitoba,Bachelor's,Average age at graduation (years),v88836683,8.2.10,27.00
2010,Manitoba,Bachelor's,Average age at graduation (years),v88836683,8.2.10,27.00
2000,Manitoba,Bachelor's,Median age at graduation (years),v88836684,8.2.11,24.00
2005,Manitoba,Bachelor's,Median age at graduation (years),v88836684,8.2.11,25.00
2010,Manitoba,Bachelor's,Median age at graduation (years),v88836684,8.2.11,26.00
2000,Manitoba,Bachelor's,Married or living common-law (percent),v88836685,8.2.12,41.00
2005,Manitoba,Bachelor's,Married or living common-law (percent),v88836685,8.2.12,47.00
2010,Manitoba,Bachelor's,Married or living common-law (percent),v88836685,8.2.12,64.00
2000,Manitoba,Bachelor's,With dependent children (percent),v88836686,8.2.13,17.00
2005,Manitoba,Bachelor's,With dependent children (percent),v88836686,8.2.13,21.00
2010,Manitoba,Bachelor's,With dependent children (percent),v88836686,8.2.13,39.00
2000,Manitoba,Bachelor's,With previous postsecondary education (percent),v88836687,8.2.14,38.00
2005,Manitoba,Bachelor's,With previous postsecondary education (percent),v88836687,8.2.14,51.00
2010,Manitoba,Bachelor's,With previous postsecondary education (percent),v88836687,8.2.14,47.00
2000,Manitoba,Master's,Number of graduates,v88836688,8.3.1,100.00
2005,Manitoba,Master's,Number of graduates,v88836688,8.3.1,200.00
2010,Manitoba,Master's,Number of graduates,v88836688,8.3.1,100.00
2000,Manitoba,Master's,Average debt owed at graduation (dollars),v88836689,8.3.2,18200.00
2005,Manitoba,Master's,Average debt owed at graduation (dollars),v88836689,8.3.2,23600.00
2010,Manitoba,Master's,Average debt owed at graduation (dollars),v88836689,8.3.2,21300.00
2000,Manitoba,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836690,8.3.3,26.00
2005,Manitoba,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836690,8.3.3,34.00
2010,Manitoba,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836690,8.3.3,41.00
2000,Manitoba,Master's,Average debt owed at time of interview (dollars),v88836691,8.3.4,11700.00
2005,Manitoba,Master's,Average debt owed at time of interview (dollars),v88836691,8.3.4,13800.00
2010,Manitoba,Master's,Average debt owed at time of interview (dollars),v88836691,8.3.4,6800.00
